id,source,sentence_1,sentence_2,label,binary-label,sentence_1_bert,sentence_2_bert
boostcamp-sts-v1-train-2086,slack-sampled,요즘 로우라이즈 재유행이라고 하니 1번 누르고 싶지만.. 단정하게 4번 누르고갑니다ㅎㅎ,오....저는 요즘 재활 치료를 하는 마음으로 운동을 하고 있어서...ㅎㅎ;;,0.0,0.0,요즘 로우라이즈 재유행이라고 하니. 1번만 누르고 싶지만.. 단정하게 4번 누르고갑니다ㅎㅎ,오.... 저는 요즘 재활 치료를 하는 마음으로 운동을 많이 하고 있어서... ㅎㅎ ; ;
boostcamp-sts-v1-train-2097,nsmc-sampled,기대를 저버리지 않아~~~~~ ㅎㄷㄷ,역시 영화는 아무나 하는게 아니야~~~~~~,0.0,0.0,그래도 기대를 저버리지 않아 ~ ~ ~ ~ ~ ㅎㄷㄷ,역시 이 영화는 아무나 하는게 아니야 ~ ~ ~ ~ ~ ~
boostcamp-sts-v1-train-2105,slack-sampled,가드닝 채널에 일단 초대를 드렸습니다 ㅋㅋㅋ,저는 June을 추천해드렸습니다,0.0,0.0,가드닝 채널에 일단 초대를 못 드렸습니다 ㅋㅋㅋ,저는 June을 추천해드렸습니다
boostcamp-sts-v1-train-2107,slack-sampled,넵 초대드렸습니다! (오전 중에 한다는게...),마지막으로 저의 306090 응원도 잊지 않아주셨습니다(정작 다 끝나고 올리는..;;),0.0,0.0,넵 초대드렸습니다! ( 오전 휴식 중에 한다는게... ),마지막으로 저의 306090번 응원도 잊지 않아주셨습니다 ( 정작 다 끝나고 올리는.. ; ; )
boostcamp-sts-v1-train-2115,nsmc-sampled,확실한 메세지를 주었으,수많은 비유과 상징을 고민하는 재미를 주었다,0.0,0.0,확실한 메세지를 주었으,수많은 비유과 상징을 통해 고민하는 재미를 주었다
boostcamp-sts-v1-train-2127,nsmc-sampled,다영이 엄마가 죽을때 대마왕 심장을 왜알려줘.,젊은 이미연씨도 이쁘고 다 좋은데 왜왜왜 비극적인가요?,0.0,0.0,그리고 다영이 엄마가 죽을때 대마왕 심장을 왜알려줘.,젊은 이미연씨도 이쁘고 다들 좋은데 왜왜왜 비극적인가요?
boostcamp-sts-v1-train-2128,petition-sampled,공무원을 위한 나라,부자를 위한 부동산 정책,0.0,0.0,공무원을 위한 나라,부자를 찾기 위한 부동산 정책
boostcamp-sts-v1-train-2140,slack-sampled,ㅋㅋ아 짤 생성ㅋㅋ,ㅋㅋ아 대박ㅋㅋ 노래방ㅋㅋ,0.0,0.0,ㅋㅋ아 짤 생성ㅋㅋ,ㅋㅋ아 대박ㅋㅋ 노래방ㅋㅋ
boostcamp-sts-v1-train-2148,nsmc-sampled,즉 한국 시장으로 치면 만관객이란 말.,한마디로 수술중 사용하면 즉사.,0.0,0.0,즉 한국을 시장으로 치면 만관객이란 말.,"한마디로, 수술중 사용하면 즉사."
boostcamp-sts-v1-train-2155,slack-sampled,마지막으로 이태원클라쓰에 나온 단밤포차까지!,오픈클래스에 쉑쉑버거 까지 기억하셔서 정말 놀라웠어요.ㅎㅎ,0.0,0.0,"마지막으로, 이태원클라쓰에 나온 단밤포차까지!",오픈클래스에 쉑쉑버거 까지 기억하셔서 그런지 정말 놀라웠어요. ㅎㅎ
boostcamp-sts-v1-train-2162,nsmc-sampled,아 재밌는데 작은누나 짜증나,아 근데 나 남잔데..,0.0,0.0,아 재밌는데 갑자기 작은누나 짜증나,아 근데. 나 남잔데..
boostcamp-sts-v1-train-2168,slack-sampled,조개잡으시는 것 아닌가요?ㅋㅋ,다 설치하셨죠? ㅎ,0.0,0.0,조개잡으시는 것 아닌가요?ㅋㅋ,다 설치하셨죠? ㅎ
boostcamp-sts-v1-train-2170,slack-sampled,한정판 같은 거라 보심,ㅋㅋㅋ 그런 것 같아요,0.0,0.0,한정판 같은 걸 거라 보심,ㅋㅋㅋ ㅋㅋㅋ 그런 것 같아요
boostcamp-sts-v1-train-2172,nsmc-sampled,우리집도 가난해서 백도 없고 좌절도 많았지만 난 부모님을 원망한 적은 한번도 없었다.,아무 정보도 없이 간걸 후회했다.,0.0,0.0,우리집도 가난해서 백도 없고 좌절도 많았지만 난 부모님을 원망한 그런 적은 한번도 별로 없었다.,아무 정보도 전혀 없이 간걸 후회했다.
boostcamp-sts-v1-train-2187,nsmc-sampled,원도 아까와 디질것 같아요 ㅠㅠ,현실에도 존 커피가 있을 것 같다.,0.0,0.0,원도는 아까와 디질것 같아요 ㅠㅠ,현실에도 존 커피가 남아 있을 것 같다.
boostcamp-sts-v1-train-2192,slack-sampled,근데 1천원이면 일단 사고 보셔야? ㅋㅋ,근데 ㅋㅋㅋ 한복 스타일 괜찮나요..?ㅋㅋㅋㅎㅎ,0.0,0.0,근데 1천원이면 일단 뭐 사고 보셔야? ㅋㅋ,근데 ㅋㅋㅋ 한복 스타일은 괜찮나요..? ㅋㅋㅋㅎㅎ
boostcamp-sts-v1-train-2201,slack-sampled,회사 근처 사시는 분들 날 좋을 때 꼭 가세요,제주도 날 좋을 때 또 가고싶네요~,0.0,0.0,회사 근처 사시는 분들 날이 좋을 때 꼭 가세요,제주도 날 좋을 때는 또 가고싶네요 ~
boostcamp-sts-v1-train-2205,petition-sampled,"문재인 대통령의 국립중앙박물관 사진을 보고, 경천사지 석탑의 전시개선","이명박 첫 재판에 나오는 과정에서 수갑을 채우지 않는 사진을 보고, 사법부, 교도관들도 썩었다는 것이 증거.",0.0,0.0,"문재인 대통령의 국립중앙박물관 사진을 보고, 경천사지 석탑의 사진 전시개선","이명박이 첫 재판에서 나오는 과정에서 수갑을 채우지 않는 사진을 보고, 사법부, 교도관들도 썩었다는 것이 증거."
boostcamp-sts-v1-train-2206,nsmc-sampled,편집됬다는게 흑.. 빂츠갔더니 편집된게 있는!! 뙇!!,강지환 이지아 조합 실패!..,0.0,0.0,편집됬다는게. 흑.. 편집된게 있는!! 뙇!!,강지환 이지아 조합은 실패!..
boostcamp-sts-v1-train-2207,nsmc-sampled,기.평자들의 말을 듣지마세요,벌 생각 하지 마세요,0.0,0.0,기.평자들의 말을 듣지마세요,벌 생각 하지는 마세요
boostcamp-sts-v1-train-2211,slack-sampled,오... 좋아요 구독 눌렀습니다!,헛..! 저 여기 단골이에요!,0.0,0.0,오.... 좋아요 구독 눌렀습니다!,헛..!! 저 여기 단골이에요!
boostcamp-sts-v1-train-2212,slack-sampled,상당히 정확해서 깜짝 놀랐어요.,매우 똑똑하지만 차갑다.,0.0,0.0,상당히 정확히 정확해서 깜짝 놀랐어요.,매우 똑똑하지만 차갑다.
boostcamp-sts-v1-train-2213,nsmc-sampled,년대에 투구하는 공이 클로즈업이 되는 당시 중계기술..,못이 발사되는 그 공구는 대체..,0.0,0.0,1950 년대에 투구하는 공이 클로즈업이 되는 당시 중계기술..,. 못이 발사되는 그 공구는 대체..
boostcamp-sts-v1-train-2231,petition-sampled,대한항공오너 유한주식회사세모오너 청해진해운오너 소쿠리상사오너들의공익사업근거로하여무죄기각구속장부미제무효신청합니다,삼성바이오로직스 고의분식 배후는 한공회와 금융위를 고발합니다,0.0,0.0,대한항공오너 유한주식회사세모오너 청해진해운오너와 소쿠리상사오너들의공익사업근거로하여무죄기각구속장부미제무효신청합니다,- 삼성바이오로직스 고의분식 배후는 한공회와 금융위를 고발합니다
boostcamp-sts-v1-train-2233,slack-sampled,대박....여기 너무 좋네요,우와... 너무 축하드립니다!!,0.0,0.0,대박....여기 너무 좋네요,우와... 너무 축하드립니다!!
boostcamp-sts-v1-train-2237,petition-sampled,대국민 인재 양성법을 제안합니다.,국민 연금 혁신방안 제안합니다!,0.0,0.0,또한 대국민 인재 양성법을 제안합니다.,국민의 연금 혁신방안 제안합니다!
boostcamp-sts-v1-train-2240,petition-sampled,곧 사라질(태권도)를 국기로 제정하라!,교복 마이(자켓)을 없애거나 바꿔주세요.,0.0,0.0,곧 영원히 사라질 ( 태권도 ) 를 국기로 제정하라!,교복 마이 ( 자켓 ) 을 없애거나 아예 바꿔주세요.
boostcamp-sts-v1-train-2245,nsmc-sampled,일부러 해석을 안해준거 같기도...,포스터에 강인 표정봐라...,0.0,0.0,일부러 해석을 잘 안해준거 같기도...,포스터에 강인 표정봐라...
boostcamp-sts-v1-train-2248,nsmc-sampled,이영화도..근데 아흔에도 저게 안잊혀진단 말이죠....,D도 엉성하고.. 전 애들에게 동물 보여주려고 본건데 동물도 거의 안 나와요..,0.0,0.0,. 이영화도.. 근데 아흔에도 저게 안잊혀진단 말이죠....,D도 엉성하고... 전 애들에게 동물 보여주려고 본건데 동물도 거의 잘 안 나와요..
boostcamp-sts-v1-train-2255,slack-sampled,일단은 테라스 활용하시면 됩니다~!,일단 기네스 맛있게 먹는 연기 연습부터 하시죵!!,0.0,0.0,일단은 테라스를 활용하시면 됩니다 ~!,! 일단 기네스 맛있게 먹는 연기 연습부터 하시죵!!
boostcamp-sts-v1-train-2258,petition-sampled,일자리 막는 과감한 규제 혁신'은 중단해야 한다.,대한민국 성범죄의 '솜방망이 처벌'을 개선해야 합니다.,0.0,0.0,' 일자리 막는 과감한 규제 혁신'은 중단해야 한다.,대한민국은 성범죄의'솜방망이 처벌'을 개선해야 합니다.
boostcamp-sts-v1-train-2262,slack-sampled,오오 직접가면 살수있나보네요!,오 저희 이런 좋은 제도가 생겼꾼요!,0.0,0.0,오오 직접가면 살수있나보네요!,오 저희 이런 아주 좋은 제도가 생겼꾼요!
boostcamp-sts-v1-train-2274,slack-sampled,와 떡돌린 때가 한 3년 전인거 같은데 겨우 1년 전이라니,같이 어몽어스 했던게 엊그제 같은데 벌써 5개월 전이라는게 충격적이었습니다.,0.0,0.0,"와 떡돌린 때가 한, 3년 전인거랑 같은데 겨우 1년 전이라니",어제 같이 어몽어스 했던게 엊그제 같은데 벌써 5개월 전이라는게 충격적이었습니다.
boostcamp-sts-v1-train-2281,slack-sampled,제일 가까운 한분께 선물 드립니다. ㅋㅋ,그 친구 분 저에게 소개 좀 부탁드립니다. ㅋㅋ,0.0,0.0,ㅋㅋ 제일 가까운 한분께 선물 드립니다. ㅋㅋ,그 친구 친구 분 저에게 소개 좀 부탁드립니다. ㅋㅋ
boostcamp-sts-v1-train-2283,slack-sampled,그나저나 꽃대오르면 생명을 다 하거나 그런거 아닌지 좀 찾아봐야겠어요!,제가 좀더 찾아 보니 proxy같은것 같은데 실험을 좀 해봐야겠습니다.,0.0,0.0,그나저나 꽃대오르면 생명을 다 다 하거나 그런거 아닌지 좀 찾아봐야겠어요!,제가 직접 좀더 찾아 보니 proxy같은것 같은데 실험을 좀 해봐야겠습니다.
boostcamp-sts-v1-train-2290,nsmc-sampled,가장 싫었던 것은 멀쩡하게 가도 될 이야기를 쓸데없는 반전으로 망치는 것.,살아야 될 이유를 찾은 아담,0.0,0.0,"가장 싫었던 것은, 멀쩡하게 가도 될 이야기를 쓸데없는 분위기 반전으로 망치는 것.",살아야 될 이유를 찾아 찾은 아담
boostcamp-sts-v1-train-2294,slack-sampled,다 먹고 나서 사진 찍는 걸 생각해내서 사진이 좀…,합치면 인증샷들이랑 헷갈려서 ㅠㅠ,0.0,0.0,다 먹고 나서 사진 찍는 걸 좀 생각해내서 사진이 좀 …,합치면 다른 인증샷들이랑 헷갈려서 ㅠㅠ
boostcamp-sts-v1-train-2296,slack-sampled,"저희 고양이는 한 발은 벽을 짚고, 나머지 한 발은 굽히네요 ㅋㅋ","혹시 여러분들은, 한 주를 회고하는 방식이 있으신가요?~",0.0,0.0,"ㅋㅋ 저희 고양이는 한 발은 벽을 짚고, 나머지는 한 발은 굽히네요 ㅋㅋ","혹시 여러분들은, 한 주를 더 회고하는 방식이 있으신가요? ~"
boostcamp-sts-v1-train-2300,slack-sampled,또 얘기 많이 나눠요~!!,채널 생성 제가 지금 할게요~!,0.0,0.0,또 같이 얘기 많이 나눠요 ~!!,채널 생성 제가 지금 시작 할게요 ~!
boostcamp-sts-v1-train-2301,petition-sampled,천안시 버스 노선의 편중을 느껴 이에 대한 개선을 청원합니다.,천안함사건의 의문점에 대한 진상을 재조사해주시기를 청원합니다.,0.0,0.0,천안시 버스 노선의 편중을 절실히 느껴 이에 대한 개선을 청원합니다.,또한 천안함사건의 의문점에 대한 진상을 재조사해주시기를 청원합니다.
boostcamp-sts-v1-train-2306,slack-sampled,혹시 기부에 관심 있으신 분들은 함께 참여해서 선한 영향력을 보여주면 좋을 것 같습니다!!,자녀교육에 관심 많은 스타 분들을 위해 나중에 한 자리 마련해야겠어요!!,0.0,0.0,그리고 혹시라도 기부에 관심 있으신 분들은 함께 참여해서 선한 영향력을 보여주면 좋을 것 같습니다!!,"자녀교육에 관심 많은 스타 분들을 위해, 나중에 한번 자리 마련해야겠어요!!"
boostcamp-sts-v1-train-2316,slack-sampled,제가 모르는 종목도 많이 알고 계셨습니다.,제가 있던 테이블에서도 너무나 가슴 뛰는 아이디어도 많이 나누었습니다.,0.0,0.0,제가 잘 모르는 종목도 많이 알고 계셨습니다.,제가 있던 테이블에서도 너무나 가슴 뛰는 아이디어 아이디어도 많이 나누었습니다.
boostcamp-sts-v1-train-2326,slack-sampled,아주아주 흐뭇해요. ㅋㅋ,시간 참 빠릅니다. ㅎㅎ,0.0,0.0,아주아주 흐뭇해요. ㅋㅋ,시간 참 많이 빠릅니다. ㅎㅎ
boostcamp-sts-v1-train-2332,petition-sampled,대한민국 대입 입시 전형비율을 바꿔주세요,"영어 시험을 없애거나, 영어 교육 방식을 바꿔주세요",0.0,0.0,대한민국 대입 입시 전형비율을 확 바꿔주세요,"영어 시험을 없애거나, 영어 교육 방식을 좀 바꿔주세요"
boostcamp-sts-v1-train-2336,slack-sampled,"참고할 부분 참고하여, 좋은 분들 모인 곳에서 다같이 멋진 문화 만들어 가보고 싶네요.","주말 만큼은 탈탈 털고, 좋은거 보고, 좋은 거 드시고, 좋은 시간 보내시기 바랍니다~",0.0,0.0,"참고할 부분 참고하여, 좋은 분들 모인 그 곳에서 다같이 멋진 문화를 만들어 가보고 싶네요.","이번 주말 만큼은 탈탈 털고, 좋은거 보고, 좋은 거 드시고, 좋은 주말 시간 보내시기 바랍니다 ~"
boostcamp-sts-v1-train-2348,nsmc-sampled,세상이 나를 파멸로 몰아가려 해도...,이 때까지만 해도... 참...,0.0,0.0,세상이 나를 완전히 파멸로 몰아가려 해도...,이 때까지만 해도.... 참...
boostcamp-sts-v1-train-2351,slack-sampled,제가 있는 회의실의 jabra 마이크/스피커 들고 가신분??,제가 요새 yebba - dawn 이라는 앨범을 엄청 듣고 있는데요,0.0,0.0,제가 있는 회의실의 마이크 jabra 마이크 / 스피커 들고 가신분??,제가 요새 yebback - dawn 이라는 앨범을 요즘 엄청 듣고 있는데요
boostcamp-sts-v1-train-2354,petition-sampled,"임대사업자등록제도 폐지ㅡ국민청원 2,600명 돌파~","약대입학정원 일본 13,000명 VS 한국 1,600명",0.0,0.0,"- 임대사업자등록제도 폐지ㅡ국민청원 2, 600명 돌파 ~","약대입학정원 일본 13, 000명 한국 VS 한국 1, 600명"
boostcamp-sts-v1-train-2359,petition-sampled,피해학생을 두번 죽이며 오히려 자살을 조장하는 허울뿐인 학교폭력위원회의 심각성을 고발합니다!!,각급선거관리위원회의 예산낭비를 다음과 같이 고발합니다.,0.0,0.0,피해학생을 단 두번 죽이며 오히려 자살을 조장하는 허울뿐인 학교폭력위원회의 심각성을 낱낱이 고발합니다!!,각급선거관리위원회의 예산낭비를 위해 다음과 같이 고발합니다.
boostcamp-sts-v1-train-2361,petition-sampled,문특보 외교안보특보에서 사퇴하고 국민께 사죄하라,대한민국 특사에 대한 중국의 외교결례를 강력히 항의하십시요,0.0,0.0,문특보 외교안보특보에서 사퇴하고 국민께 깊이 사죄하라,대한민국 특사에 대한 중국의 불법 외교결례를 강력히 항의하십시요
boostcamp-sts-v1-train-2362,slack-sampled,꺄핫 버드나무브루어리 가셨군요!!!!,시터이모님 어서 빨리 컴백 하시기를요!!!!,0.0,0.0,꺄핫 버드나무브루어리 가셨군요!!!!,시터이모님 어서 빨리 컴백을 하시기를요!!!!
boostcamp-sts-v1-train-2366,slack-sampled,바쁘신분들을 위해 끌어온 요약 댓글,오늘 걱정해주신 분들을 위해 오늘자 제주도 별 사진 올려드리며 밤을 마무리해봅니다,0.0,0.0,바쁘신분들을 찾기 위해 끌어온 요약 댓글,오늘을 걱정해주신 분들을 위해 오늘자 제주도의 별 사진 올려드리며 밤을 마무리해봅니다
boostcamp-sts-v1-train-2368,petition-sampled,여론 조작 문화에 대한 개선,경제민주주의 왜곡에 대한 해명,0.0,0.0,여론 조작 문화에 대한 대한 개선,경제민주주의 역사 왜곡에 대한 해명
boostcamp-sts-v1-train-2373,petition-rtt,16일날에 예정대로 수능치르게 해주세요,은행업무를 토요일에도 영업을 할수 있게 해주세요,0.0,0.0,꼭 16일날에 예정대로 수능치르게 해주세요,은행업무를 토요일에도 계속 영업을 할수 있게 해주세요
